document	label
와ㅡㅡ진찌시간낭비제대로햇네 ㅋㅋ망한영화	0.0
아 영화 정말 더럽다 이딴 영화 보는 시간도 아깝네 밑에 평점 막주지 맙시다 거쫌...	0.0
그저 화끈하기만 할뿐!!	0.0
엣지오브 투모로우보다 1억배 재밋어요	1.0
보고나서 훈훈함을 느끼게될줄은 형이란존재,동생이란존재,가족이란존재,연인이란존재 모두에대해 생각해볼만한 영화였다	1.0
4	0.0
영화수준에 비해 평점이 지나치게 높아서 1점 ... 실제로는 5점정도? 일단 여주인공의 행동이 너무 작위적이다.	0.0
흥미진진하고 재밌다 ㅎㅎ 그림체도 독특하고	1.0
비디오 물이냐 동시상영물이냐 ~ 넌 정체가 모냐	0.0
이제 엄마가 그동안 한게 미안해서 숨고 우재 안만나고 남나비에게 비밀로 해달라 하고..뒤에서 도와 줄려고??오늘 진짜 짜증이더만 끌어도 너~~~~~~~~~~무 끌어	0.0
좋았어요. 예쁜 영상, 매력적인 대사. 감동적인 사랑과 반전. 결국 두 여자가 굿 우먼으로 끝나는 해피엔딩마저도.	1.0
엄마는 무고한 지 딸을 감옥살이 시켜시켜? 이해 안돼요	0.0
와...	1.0
한국말 제목으로 묻히기엔 아까운 영화.... 좋은 영화다 ㅠㅠ her 같은 감동이 있다.	1.0
여운이 엄청~길게 남는영화.. 이이경을 사랑하게하는 영화!	1.0
아오 이것때메 여자친구랑 전쟁치뤘다.	0.0
재밌는데 평점이 왜 이렇게 구리지	1.0
심하게 지루함 ;;근데 맥라이언 다시 자살하고 사람되면 무한루프 아닌가? ㅋㅋㅋ	0.0
욕이 너무 많아서 머리가 아픔	0.0
영화 후반부에 개연성 없는 기차씬은한국적 관점에서 연출한것은 아쉽습니다	1.0
평점 남기기도 민망함~ 포스터가 맘에 들어서서 1점 줌~그냥 소소한 일상을 담은 영화	0.0
이 영화를 보기 전으로 돌아가고 싶어요	0.0
작년보다 별로 였어요 ㅎㅎ	0.0
하나님이가정을온전히만든다. 진리이신분이만든영화. 눈으로만보지말고마음으로봐라.	1.0
한남자가 한여자만을 사랑한다. 연인과 본다면 100점짜리 영화	1.0
제목이 길다 생각했는데 이 제목이 정답이로세. 정말 재미있게 봤네요.	1.0
이주환, 장종찬, 리설주. 팝콘 맛있더라.	0.0
나는 야한여자에게 당했다	0.0
웬 뚱땡이가 톱들고 설쳐대는 몰입감제로 쓰레기 영화	0.0
신동엽땜에 강심장 봤는데 뽱터졌음ㅋㅋ역시 말빨의대가ㅋㅋ근데 조금 정신없음ㅋㅋ	1.0
픽션이지만 재미뚬ㅎㅎ	1.0
1점 아까운이유는 ....	1.0
제작비 당시 어마어마 헸을것 같네 CG안쓴듯 대단한 액션 영화인듯 내용이 정말 괞찮네요!!	1.0
눈물난다.....너무 재밌어///	1.0
이영화 뭐지 노잼 노잼 노잼	0.0
소재, 주제, 이야기는 최고다. 다만 두 주연배우의 발연기가 몰입도를 해친다.	1.0
제작된지 10년이 넘었지만 웃긴 장면도 전혀 억지스럽거나 어색하지않고 내용 역시 굳입니다. 어렸을때 본게 기억나 다시한번 봤는데 명작은 명작이네요. ^^	1.0
괜찮은 작품	1.0
괜찬군요	1.0
정승필 이후에 이감독 영화 절대절대절대 안봄	0.0
그랜드 부다페스트 호텔과 시리즈 같네.. 캐스팅이 아까워~	0.0
무거운 소재 유쾌한 전개 기발하고 엉뚱한 결말.마담프루스트에 조금 못미치지만 그에 견줄만한 영화.	1.0
꼭 3번보시길 ... 최고의 일본영화	1.0
어린 시절, 세상은 동화가 아니란 걸 가르쳐준 동화...	1.0
최고의명장면,최고의감동,최고의열정 모두담은영화	1.0
공감이 되지 않고 다소 지루해서 흥미를 못 느낌. 그리고 뻔함	0.0
이 영화는 진짜 아름다운 영화다 이렇게 아름다운 영화를 만들수 있다는것에 놀랐다	1.0
지루하고 스케일 꽝! 도대체 머하자는 건지...ㅡㅡ	0.0
많은 것을 생각하게 해주네요 좋은 영화입니다	1.0
평점이 이해가안된다.솔직히 용의자보다 더 재밌는데	1.0
좋아재미절음ㅎㅎㅎ쩔엇으요	1.0
두마리 토끼를 잡으려다 다 놓쳤다..	0.0
이런 영화가 참 좋다.	1.0
서른살이다 개잼있다ㅋㅋㅋㄱ	1.0
뭘 말하고싶은지 잘 모르겠네요.. 남자지만 여주보다 남주에 더 눈이 갔습니다. 남주 정말멋져요	0.0
솔까말 재밌었다. 어찌되었던 8점은 받을만하다.	1.0
마지막 씬에서 향수뿌리는거 빵터짐 ㅋㅋ	0.0
마음이 따뜻해 지는 영화.	1.0
오늘봤는데 진짜 엔딩이 재미있게끝남	1.0
남매는 그런게 아닐까? 때로는 엄마같은 누나, 때로는 오빠같은 동생, 잔잔함 그리고 일본특유의 소박함이 묻어나는 따스한영화.	1.0
공감가네.누구나어려운때가있었지	1.0
금발 쟤 못생겼다고 생각하는건 나뿐인가.	0.0
어릴때도 참 재밌게 봤는데 커서 봐서도 하나도 유치하지않고 스토리 구성도 탄탄하고 너무 재밌다. 노래도 하나같이 다 주옥같고 어쩜 이리 흐뭇한 내용이 많은지- 잔잔한 교훈도 깨닫게 해주고.. 정말 이 작품을 포함한 이 시기의 디즈니는 레전드인듯 최고	1.0
섹시하고 아련하고 불쌍한 영화. 험버트의 그럴듯한 언변으로 영화에선 그의 설득에 넘어가버릴 정도다. 책과는 조금 다른 면이 있지만, 충분히 멋진 영화.	1.0
원작 모르고본 입장에서 좋았음 평점 너무 심함....	1.0
아이스크림이 길을 가다 죽었다 이유는? 차가와서	0.0
이렇게 재미있는 섹스판타지를 본적이 없다. ㅋㅋㅋ	1.0
너무잔인한보면서 잔인한영화라고밖에는..쓰레기라고하면좋은것도아닌데 내용이재미없고 ..잔인하기만해 기분아주껄끄랏	0.0
어떻게 이게 평점이 이렇게 높지... 개봉당시 극장가서 봤을 때 진짜 지루해 죽는 줄 알았는데.... 연기 개판 스토리 개판 하나도 안슬프고;;	0.0
저는여기나오는사람들팬은아니였지만시사화에서봤는데요신선한소재에노래도좋았네요 하지만연기력이조금아쉬웠던것같군요 그래도잠깐쉬어가는생각으로재밌게보면무엇보다노래가좋아서정서에는좋을것같아요	1.0
좋다. 봐라.	1.0
36대0 제우스중박살이라니;;	1.0
영화를 먼저 보고왔는데 평점이 너무 낮아서 깜짝놀랐다평중에 황당한 재난영화라고 하는데 재난이라고하기엔 애매한 액션(?)영화다.비행이가 착륙할때까지 모든승객이 내릴때까지 긴장을 놓을 수 없는 영화다추천!!!	1.0
톰이 이겨버리면 제리는?? 암튼 추억 돋네	1.0
이런 쓰레기영화 제작비 몇편 아껴서 다른 유능한 신인 감독에게 주면 안되나?	0.0
근래 본 최고의 로맨스 영화.	1.0
다음작을위해고고고군	1.0
솔직히 90년대 영화들 bgm이 지금보다 훨낫다. 안목도 좋고 적재적소에 딱 넣어놓았어.	1.0
이건 뭐 나도 영화감독 좀 해보자	0.0
병맛ㅋㅋ무술도 후지고 연기도 후지고ㅋㅋ무료라서 보는데, 보면서 이거 한 이OO쯤 전에 개봉한거냐고 찾다가 올해 개봉한거라 개깜놀무슨배짱으로 개봉한거냐 이건ㅋㅋ중국은 인구가 많아서 낚이기만 해도 중박인건가....	0.0
이런 스토리 재미있고 따듯하다	1.0
취권2는 있는지몰랐는데 역시 재밌네요.	1.0
가슴에 진한 여운이 남아있는 좋은작품 입니다.... 사치코. 후나우타 노래도 좋구요.ㅎㅎ	1.0
볼만해요..	1.0
노잼... 영화보면서 잠오기는 처음...	0.0
뭔가 상당히 부실하다....토마스가 죽었는데 선생한테 달려가서 사랑한다라...ㅋㅋㅋ 결국 토마스의 죽음에대한 슬픔은 자신의 곁에 아무도 없어서 외로울 뿐이라는 여성의 이기심의 극단적인 발로일 뿐이란 말인가....ㅉㅉㅉ	0.0
김민종 최고! 더 잘되시요	1.0
불편한 과거..하지만 우리가 꼭 알아야만 하는 과거, 그 반복이 계속 되질 않길 바라는 마음이다. 할머님의 마지막 한마디가 가슴을 먹먹하게만 한다.	1.0
영화보면서 기분전환이 되었어요 만족합니다	1.0
애들은 좋아할까?	0.0
졸작	0.0
심심할때 보면 의외로 웃긴 영화	1.0
이 영화 다섯번 넘게 본 듯 진짜 강추 너무너무 감동적임 개봉할 때 보고 비디오로 보고 디비디로 보고 다운받아 보고 2000년대 초반부터 나를 자극시켰던 영화	1.0
대박 꼭보세요 스릴감 액션굿	1.0
날처음으로 평점하게만드는군 개 쓰 래 기 영화라고하기도뭐그럼 찌랭이감독임	0.0
이런 영화 다신 없다...50번은 넘게 본 영화	1.0
1점도 아깝다 오글거려서 이건 뭐 알바들 진짜 불쌍타	0.0
속편이 이렇다저렇다 말많지만 분명한건 전무후무한 수작!1탄의 여운을 가시게해줌	1.0
1재미의 발톱의 때도 안되는 영화.딱 하나 웃긴건 방구 밖에 없었음.	0.0
벌로야 ... 예고편을 보고 뭐야~ 라고 하면서도 보려 갔는데;; 진짜 벌로다	0.0
제목만 알고 처음으로 정독했는데 대단한 영화네.. 장국영 진짜 멋지게 나오고 유명 배우가 잠시잠시나와서 옴니버스식 같은 영화 같다 내용 정말 좋네 어릴때 본 기억은 없지만 천년유혼 마니마니홍 형님도 나오고 중반이후몰입도 좋네	1.0
가슴에손을얹고양심적으로생각해 영화야 각각 의미하는바는 있긴해도 이건뭐ㅅㅂㅡㅡ;	0.0
1,2 보다 3 가 최고 재밌고 무섭다던 게이버 낚시꾼들 다 어디갔냐 죽고싶냐	0.0
배경을 조선이나 중국 등으로 했으면 10점 만점준다 왜 일본이야	0.0
진짜 영화가 어째이러냐 실망 실망 진짜 너무함	0.0
TV상영종료후 1년뒤에 극장판이 나올정도의 초 대작.TV편의 설정오류 수정과 새로운 씬 추가가 주된 볼거리. 마마마는 어른들을 위한 애니이다.※우측의 리뷰를 보고 애들과 함께 볼려고 한 분들에게는 절대로 애들에게 보여줄 작품이 아니라고 강력히 주장한다	1.0
로맨스와 전쟁물을 잘 합쳐놓은 영화네요. 좋았습니다.	1.0
뭐하자는건쥐... 모든것이 다 어설프고...	0.0
반지의제왕	0.0
종교 화합도 기대보다 비중도 낮고, 이 정도의 로맨스 영화는 깔리고 깔렸다.	0.0
출연 배우는 좋은데..영화는 재미는없다..	0.0
2012년에 본영화인대 솜이랑 키작은남자 살아서 나감	0.0
어릴때 외치선 이런 쓰레기 한국영화가 머리에서 퍼뜩......	0.0
극장에서 보고 집에서도 보고 다소 자극적일 만큼 사실적이고 강렬합니다.무간도보다 재밌게봤습니다.	1.0
그야말로 쓰레기 영화 10분보고 바로 지웠음	0.0
반전도 있고 스토리도 있고.. 괜찮았음	1.0
재밌는데, 평점이 왜 일케 낮은 거지?	1.0
지루했어요 열자열자.	0.0
할 말이 없다	0.0
쓰레기영화 ㅡㅡ 배트맨이더잼	0.0
물체가 움직이거나 어떤 일이 진행되는 빠르기.	0.0
이 영화는 별로인것 같이요...	0.0
속편에서는주인공이전작처럼앨빈의밴드였으면좋았을것같다.캐릭터추가로더이상해진듯	0.0
재밌다.	1.0
레고 홍보영화 인듯.	0.0
주인공 형 너무 웃김 ㅋ 주인공 형한테 맞아 죽을까봐 긴장됨	1.0
평점 왜이러지?? 이런 명작이 어딨다고...	1.0
재밌는데 문제는 가톨릭 기독교 불교 등등 ... 할게 많아서	1.0
정말 추억속의 미드 소름끼친다!!	1.0
까브리머싯씀ㅎㅎ	1.0
크리스탈이랑 비 연기호흡 좋았고, 재미있게 잘봤어요~ 벌써 마지막회라서 너무 아쉬습니다ㅠ 정말 재미있었습니다^^	1.0
최고입니다!	1.0
예상치 못한 반전이 있어 독특한 것은 사실이나 다소 극단적으로 표현한 느낌이 있다. 이영화를 보고 어떤 통쾌함과 대리 만족을 느끼고자 하는 콰이어트맨들이 있다면 권장하고 싶지 않은 영화이다. ^^ 크리스찬 슬레이터의 연기력 때문에 2점준다..ㅋㅋ	0.0
평점낮아서 기대안하고봤는데 의외로 지루하지않게 봤다. 일단 배우들 연기가 상당히 현실적이고 리얼해서 좋았음. 그리고 스토리 전개, 감독이 전하고자 하는 메시지 이런게 느껴져서 꽤 흥미로웠음. 김기덕스타일 좋아하는사람은 평점 믿지말고 볼것	1.0
헤롱헤롱 술처먹구 영화만드나? 어쩜이리도 징글맞게 한결같은지..	0.0
이걸 이해해야 하는 건가??그게 아름다운건가?? 난 그러고 싶지 않은데 말이야..	0.0
ost와 스토리, 연기 모두 감동을 주는 영화	1.0
한마디로 초딩이 만든영화.. 그것도 1~2 학년 저학년.	1.0
소문만 듣다가 직접보니 이정도일 줄은...극장서 본 분들 내상이 심할 듯	0.0
박준형?이 나온다;;	0.0
기대안하고 봐서 그런지 나의 영화보는 식견이 이정도인지는 모르겠지만 나름 재밌게 본 영화 나도 주인공 비슷한 나이대라 그런지 공감도 많이갔음 근데 마지막이 좀 찝찝	1.0
좋음...좋아요..	1.0
임청하 백발마녀전이 워낙에 명작이라 볼생각조차안나네요	0.0
별 1개도주기아깝다 여자애한명을 두고 남자둘의 싸움내용임 그냥 소설다운 내용이라고할까나	0.0
쩔어	1.0
평점알바들을 위해 1점	0.0
최고	1.0
이건 그냥 닥치고 봐야된다	1.0
아빠없이 사는 아기들도 많아요의사아빠가 쉬운가요..?진짜 복에 겨운거 같네요	0.0
18, 동성애는 개뿔, 게.이.색.히.들 다 죽었으면 좋겠다.예수님 도와주세요	0.0
패션에 대한 열정! 안나 윈투어!	1.0
책과는 분명히 다른시선. 괜찮네요	1.0
진짜 별로다,, 그 놈의 사랑타령 죽일 듯 싸우다 사랑나눔하는 장면은 진짜 손발실종됨 ㅡㅡ;	0.0
다들 매너가 없군 최소한 2개는 줘야죠~~~	0.0
솔직히 티비로 보면 몰라도..	0.0
저수지의 개폼 버젼. 참고가 아닌 표절.	0.0
감독 리들리 스콧과 주연 러셀 크로우는 각각의 역할에 미스 캐스팅이고, 허세 가득하고 공감되지 않는 이야기는 처음부터 끝까지 진부해서 지루하다.	0.0
정말 재미있게 보았습니다. 음악의 템포와 편집기술이 두드러진 작품이라 보	0.0
저능아 수준의 연출력 ㅇ	0.0
초반은 좀 지리한데 중반부터 재미터진다. 역시 군인이라 주인공들 화끈하다. 평점 6점대는 나올 만한 재미던데 넘 낮은 거 같아서 10점 줌.	1.0
맨날 얻어터지는 울버린때문에 1점 마이너스	1.0
잼난다..	1.0
쓰레기란 무엇인가?	0.0
진짜 요즘 귀신 나오는 공포영화는 하나같이 다 재미없네	0.0
최근에 본 영화 중 가장 울림이 큰 영화	1.0
빨리종영돼길 여주 진짜못생겼다 머리스타일은수지인데 이경실닮았다 연기도짱못하고 연기자하지마라 니나오는드라마안볼거니까	0.0
시리즈물영화중 최고캐리비안의 해적~	1.0
실화지만 영화적인 요소가 많이 들어간 실화. 하지만 정말 재밌고 멋있음 강추	1.0
스텝업3줄알고본나..한심 그자체..정말 죽을뻔..	0.0
영화 진짜 보고 .. 펑펑울었습니다 , 너무슬픈거같아요 .. ㅜㅜㅜ !	1.0
사이코영화 내소중한 2시간반을 허비했네진짜짜증나!!!!	0.0
이래서 브래드피트 하는구나.. 톰크루즈는 못알아봤음;지금은 엄청 남자느낌?인데 그때는 미소년이었네.. 참 매력적인 영화..결말은 짜릿	1.0
좋구나	1.0
박력넘치는 스턴트 액션 평작이다!	1.0
내 인생의 트래쉬무비 No.1	0.0
수지 첫사랑 성공적...	1.0
평점 조절...	0.0
